schedstr,MP1,FF1,FF2,FF3,FF4,ED1,ED2,ED3,ED4,x_year,x_date,y
2009-01-28,0.005,0.0,0.005,0.0,0.0,0.0,-0.01,-0.015,-0.015,2009.0770197932293,2009-01-29 02:41:36.199278669,-0.5349984893267702
2009-03-18,0.0,0.0,-0.0075,-0.005,-0.015,-0.05,-0.06,-0.07,-0.07,2009.200689101354,2009-03-15 06:02:11.500302923,-0.3705690905847233
2009-04-29,0.0,-0.0025,0.0,0.005,0.0,0.0,0.01,0.015,0.035,2009.3138659062167,2009-04-25 13:27:55.218450905,-0.3154203487964105
2009-06-24,0.0,0.0,0.0,0.005,0.01,0.01,0.035,0.05,0.07,2009.5170383760517,2009-07-08 17:15:22.227166005,-0.664687999266055
2009-08-12,0.0,0.0,0.0,0.0,-0.005,0.0,-0.02,-0.045,-0.03,2009.608735984115,2009-08-11 04:31:37.995047512,-0.472220896114163
2009-09-23,-0.01,0.0,-0.01,-0.015,-0.02,-0.05,-0.1,-0.125,-0.135,2009.676519604272,2009-09-04 22:18:42.240322301,-0.322609973547663
2009-11-04,-0.005769231,-0.005,-0.0075,-0.01,-0.01,-0.015,-0.015,-0.035,-0.04,2009.8551146658904,2009-11-09 02:48:16.103518678,-0.041719357273469
2009-12-16,-0.025833333,-0.0125,-0.015,0.0,-0.0025,-0.005,-0.005,0.0,0.015,2009.955310418124,2009-12-15 16:31:09.345961608,-0.0994770380004835
2010-01-27,-0.005,0.0,-0.005,0.0,0.0,-0.005,0.015,0.04,0.065,2010.0637928171611,2010-01-24 06:49:30.281993374,0.2362052816511853
2010-03-16,-0.010333333,-0.005,-0.0075,-0.01,-0.01,-0.015,-0.04,-0.05,-0.06,2010.19286245982,2010-03-12 09:28:30.532881463,0.2639114366184806
2010-04-28,0.0,-0.0025,0.0,-0.005,-0.01,-0.01,-0.01,-0.015,-0.01,2010.3257683047052,2010-04-29 21:43:49.257183403,-0.1570763207000722
2010-06-23,0.005,0.0,0.005,0.0,0.0,0.005,-0.005,0.005,0.005,2010.484908822883,2010-06-26 23:48:04.638437389,-0.4681304470536988
2010-08-10,0.003690476,0.0025,0.0,0.005,0.0,-0.01,-0.02,-0.035,-0.04,2010.5934956849053,2010-08-05 15:01:19.919173298,-0.9096173776615928
2010-09-21,0.0,0.0,0.0,0.005,0.005,0.0,-0.01,-0.015,-0.015,2010.70345181559,2010-09-14 18:14:16.456443561,-0.9358186227985263
2010-11-03,0.008333333,0.0075,0.015,0.005,0.01,0.005,-0.01,0.0,-0.005,2010.833373233356,2010-11-01 04:20:58.287116137,-0.7796728173270911
2010-12-14,0.004558824,0.0025,0.005,0.005,0.005,0.005,0.0,0.0,-0.005,2010.9500117808225,2010-12-13 18:06:11.520017686,-0.115150342816318
2011-01-26,-0.005,0.0,-0.005,-0.005,0.0,-0.005,-0.005,-0.01,-0.02,2011.0609331494863,2011-01-23 05:46:27.802201391,-0.0385279970163913
2011-03-15,-0.00484375,-0.0025,0.0,0.0,0.0,0.0,0.0,0.005,0.02,2011.225673526499,2011-03-24 08:54:00.331669146,0.033411449958155
2011-04-27,-0.005,0.0,-0.005,-0.005,-0.005,-0.015,-0.02,-0.025,-0.03,2011.3228883872828,2011-04-28 20:30:08.181349551,0.0062356455291105
2011-06-22,-0.009375,-0.0025,-0.005,0.0,0.0,-0.005,-0.005,0.0,0.01,2011.4772814645812,2011-06-24 04:59:08.267033051,-0.6561291058524129
2011-08-09,-0.007045455,-0.005,-0.005,-0.005,0.0,0.025,0.0,-0.04,-0.085,2011.5987349520865,2011-08-07 12:55:05.448999492,-0.4594455552091523
2011-09-21,0.008333333,0.0025,0.015,0.02,0.015,0.055,0.08,0.11,0.095,2011.7254083745856,2011-09-22 18:34:38.500932760,-1.4148898567868635
2011-11-02,0.0,0.0,0.005,0.005,0.005,0.005,0.0175,0.015,0.015,2011.8340820212416,2011-11-01 10:33:30.621873723,-0.6255114871424091
2011-12-13,0.004305556,0.0025,0.0,-0.005,0.0,0.0025,0.01,0.01,0.01,2011.9520319809485,2011-12-14 11:48:00.551192034,-1.1590287002421893
2012-01-25,-0.005,-0.0025,-0.005,0.0,0.0,-0.0025,-0.015,-0.015,-0.015,2012.0724553027103,2012-01-27 12:26:50.564426052,-0.567637707861203
2012-03-13,0.0,0.0,-0.005,0.0,0.0,0.0025,0.01,0.015,0.025,2012.1901063375683,2012-03-10 13:53:38.649119654,-0.6523356530933677
2012-04-25,-0.005,-0.0025,-0.005,-0.005,0.0,0.0,-0.01,-0.01,-0.01,2012.302545473046,2012-04-20 17:33:33.966847895,-0.6517744457965249
2012-06-20,0.015,0.005,0.01,0.005,0.01,0.015,0.015,0.015,0.005,2012.465083448914,2012-06-19 05:17:34.854934963,-0.5544368008273174
2012-08-01,0.0155,0.015,0.015,0.005,0.005,0.01,0.01,0.015,0.015,2012.5772477663847,2012-07-30 06:32:39.767724928,-0.5742121259880841
2012-09-13,0.013235294,0.0075,0.01,0.005,0.01,0.005,0.0025,0.0,-0.005,2012.702829952474,2012-09-14 05:39:29.889116219,-0.6214345379138329
2012-10-24,0.0,0.0,0.0,-0.005,0.0,0.0,0.0,-0.0025,0.0,2012.8130223302169,2012-10-24 13:35:17.335050311,-0.708643451876174
2012-12-12,0.004078947,0.0025,0.005,0.0,0.0,-0.0025,-0.005,-0.005,-0.005,2012.948068862729,2012-12-12 23:50:12.804764294,-0.604933886258325
2013-01-30,0.005,0.0,0.005,0.0,0.005,0.0,0.0,-0.005,-0.005,2013.0978462832225,2013-02-05 17:08:00.387703256,-0.509997925665969
2013-03-20,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0.005,0.0,2013.210177741469,2013-03-18 17:09:25.254963126,-0.3604249311985699
2013-05-01,0.0,0.0,0.0,0.0,-0.005,-0.005,-0.005,-0.005,0.0,2013.3229672297264,2013-04-28 21:11:34.556650903,-0.3339376181955388
2013-06-19,0.0,0.0,0.003,0.005,0.005,0.01,0.01,0.02,0.03,2013.474697304474,2013-06-23 06:20:54.193889558,-0.5654449494539663
2013-09-18,0.0,0.0,0.0,-0.005,0.0,-0.015,-0.025,-0.02,-0.04,2013.7260609598843,2013-09-23 00:17:38.430911518,-0.1742031074152746
2013-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,2013.837878942383,2013-11-02 19:49:10.326989838,-0.1411172694427206
2013-12-18,0.005961538,0.0025,0.005,0.005,0.0,0.01,0.005,-0.005,-0.015,2013.958404316446,2013-12-16 19:37:18.523438584,-0.1962573327676706
2014-01-29,0.0,-0.0025,0.0,0.0,0.0,0.0,0.01,0.0,-0.005,2014.076053101332,2014-01-28 18:13:30.603607083,-0.2078644882204334
2014-03-19,0.0,0.0,0.0,0.0,0.005,0.02,0.01,0.03,0.06,2014.2106984959823,2014-03-18 21:43:07.769299143,-0.4164029483739592
2014-04-30,0.0,-0.0025,0.0,0.0,0.0,0.01,0.0,0.0,0.005,2014.316386108396,2014-04-26 11:32:32.314377690,0.2880581359126997
2014-06-18,0.0,0.0,0.0,-0.005,-0.005,-0.02,0.0,0.0,0.0,2014.4620605442703,2014-06-18 15:39:01.324109554,0.4456596732554927
2014-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.01,2014.5883948638495,2014-08-03 18:20:20.426359223,0.5325850907483036
2014-09-17,0.0,0.0,-0.005,0.0,0.0,0.0,0.015,0.035,0.045,2014.7005350744785,2014-09-13 16:41:14.108752913,0.5110258592316069
2014-10-29,0.0,0.0,0.0,0.005,0.005,0.0,-0.015,0.035,0.055,2014.816424381276,2014-10-25 23:52:39.287918830,0.5157319006259213
2014-12-17,0.0,0.0,0.0,0.0,-0.005,-0.01,-0.01,-0.01,0.0,2014.9678739327308,2014-12-20 06:34:32.342597057,0.5146336893022615
2015-01-28,0.0,0.0,0.0,0.0,0.0,-0.005,-0.005,-0.01,-0.015,2015.0717467016732,2015-01-27 04:30:03.983965767,0.5092033819274381
2015-03-18,-0.005961538,-0.0025,-0.01,-0.015,-0.025,-0.05,-0.09,-0.125,-0.155,2015.2252060406,2015-03-24 04:48:17.696358904,0.8766013066155676
2015-04-29,-0.005,0.0,-0.005,-0.005,-0.005,0.01,0.0,0.0,0.0,2015.2781012747375,2015-04-12 12:10:01.800122966,1.023330979348811
2015-06-17,-0.011538462,-0.005,-0.005,-0.015,-0.025,-0.045,-0.065,-0.08,-0.09,2015.463579322069,2015-06-19 04:57:17.500771405,0.9344750858967734
2015-07-29,-0.005,-0.0025,-0.005,-0.005,-0.005,-0.005,-0.005,-0.01,-0.015,2015.5723204678843,2015-07-28 21:31:38.275199613,0.9230182285723072
2015-09-17,-0.063461538,-0.0275,-0.05,-0.055,-0.065,-0.07,-0.08,-0.085,-0.09,2015.7099850035088,2015-09-17 03:28:07.070653240,0.4878871473846294
2015-10-28,-0.005,0.0,-0.005,0.01,0.02,0.02,0.03,0.045,0.055,2015.828142282062,2015-10-30 06:31:35.007103767,0.440651235627004
2015-12-16,0.031,0.015,0.02,0.015,0.015,0.015,0.025,0.03,0.03,2015.9514632463104,2015-12-14 06:49:04.935643763,0.7755280653096702
2016-01-27,-0.005,-0.0025,-0.005,-0.01,-0.015,-0.02,-0.025,-0.035,-0.035,2016.0667180610092,2016-01-25 10:03:05.212456349,0.5135098282980258
2016-03-16,-0.0155,-0.0075,-0.025,-0.06,-0.065,-0.075,-0.11,-0.13,-0.14,2016.19570413328,2016-03-12 15:03:54.384235372,0.7966649449431803
2016-04-27,-0.005,0.0,-0.005,0.005,0.01,0.005,0.01,0.01,0.015,2016.3166741982336,2016-04-25 21:39:58.166222616,0.769199344123053
2016-06-15,0.0,0.0,-0.01,-0.03,-0.03,-0.035,-0.045,-0.045,-0.045,2016.4579769385505,2016-06-16 14:52:09.941618484,0.8963245609962155
2016-07-27,-0.01,-0.005,-0.01,-0.005,0.005,0.005,0.005,0.005,0.005,2016.5716230232829,2016-07-28 05:08:11.891460606,0.8815467450286032
2016-09-21,-0.05,-0.015,-0.045,-0.035,-0.02,-0.02,-0.025,-0.03,-0.035,2016.7311797862767,2016-09-24 14:40:59.673556257,0.6012947350873702
2016-11-02,-0.005357143,-0.005,0.0,0.0,0.0,0.005,0.005,0.005,0.005,2016.8458946077,2016-11-05 14:20:17.642534838,1.031889872762454
2016-12-14,-0.004558824,-0.0025,-0.005,0.005,0.015,0.0,0.03,0.07,0.12,2016.9493033199217,2016-12-13 10:40:49.303891413,0.9921193680359712
2017-02-01,-0.005185185,-0.005,-0.015,-0.025,-0.02,-0.015,-0.015,-0.025,-0.025,2017.0870893540323,2017-02-01 18:54:09.868762198,1.0787801888238828
2017-03-15,0.00484375,0.0025,0.005,0.0,-0.025,-0.0425,-0.055,-0.07,-0.0825,2017.1931552831632,2017-03-12 12:02:25.009833120,1.0891291599451711
2017-05-03,-0.002767857,-0.0025,0.005,0.015,0.005,0.015,0.015,0.015,0.015,2017.3596307099967,2017-05-12 06:21:54.070457071,0.902245201550492
2017-06-14,0.01875,0.01,0.02,0.01,0.01,0.01,0.015,0.035,0.04,2017.4614194423923,2017-06-18 10:02:03.535283512,0.4286363852513884
2017-07-26,-0.005,-0.0025,-0.005,-0.005,-0.01,-0.005,-0.015,-0.0175,-0.015,2017.5690131024976,2017-07-27 16:33:17.200364080,0.2590082976786781
2017-09-20,-0.0075,-0.0025,-0.005,-0.005,0.02,0.04,0.05,0.065,0.07,2017.688104119423,2017-09-09 03:47:31.510126484,0.3541263131467137
2017-11-01,-0.002586207,-0.0025,0.0,-0.005,-0.005,0.0,0.005,0.0,0.005,2017.8259824023853,2017-10-29 11:36:21.041623045,0.5627321438898225
2017-12-13,0.004305556,0.0025,0.0,0.005,-0.005,-0.005,-0.015,-0.02,-0.025,2017.9482233800832,2017-12-13 02:26:12.514302646,0.1897703599186027
2018-01-31,-0.0075,0.0025,-0.0075,0.0,0.0,0.0,0.0,0.005,0.005,2018.0808592283308,2018-01-30 12:19:36.624641283,1.213948605532768
2018-03-21,0.0,0.0,0.0,-0.005,-0.005,-0.02,-0.025,-0.025,-0.02,2018.208878134075,2018-03-18 05:46:20.836185847,1.0173856533876653
2018-05-02,-0.002672414,-0.0025,0.0,-0.005,-0.005,-0.005,-0.01,-0.01,-0.01,2018.3352346319496,2018-05-03 08:39:19.353161350,0.886180401610062
2018-06-13,-0.004411765,-0.0025,-0.005,-0.01,-0.01,-0.0025,0.01,0.025,0.035,2018.444915944628,2018-06-12 09:27:49.229790647,0.6826627217884645
2018-08-01,-0.002583333,-0.0025,-0.005,0.0,0.0,0.0,-0.005,-0.005,-0.005,2018.5732880959729,2018-07-29 06:00:13.394600890,0.2924680809943882
2018-09-26,0.01,0.0,0.01,0.01,0.005,0.005,-0.005,-0.005,-0.01,2018.7286968749083,2018-09-23 23:23:04.647109315,1.432044175240289
2018-11-08,0.006818182,0.005,0.0,0.0,0.0,0.005,0.0075,0.01,0.01,2018.842384744835,2018-11-04 11:17:25.313117959,1.52501173177432
2018-12-19,0.025833333,0.01,0.025,0.02,0.02,0.02,0.0225,0.0,-0.02,2018.9580243047424,2018-12-16 16:17:34.474355272,0.6321490508497146
2019-01-30,0.0,-0.0025,0.0,0.0,-0.005,-0.01,-0.035,-0.05,-0.065,2019.0786318027824,2019-01-29 16:48:52.532546112,0.3266856548731139
2019-03-20,0.0,0.0,0.005,0.0,0.0,0.0,-0.015,-0.04,-0.06,2019.238280814628,2019-03-28 23:20:23.770110802,-0.1665118031972983
2019-05-01,-0.025833333,-0.025,-0.01,0.01,0.01,0.0,0.04,0.055,0.06,2019.332631139656,2019-05-02 09:50:55.620194354,-1.0963748233460568
2019-06-19,0.054545455,0.02,0.05,-0.0775,-0.085,-0.11,-0.15,-0.18,-0.175,2019.459192063556,2019-06-17 14:31:20.916301212,-1.181056568779953
2019-07-31,0.04,0.0,0.04,0.05,0.065,0.05,0.085,0.085,0.085,2019.5447894350875,2019-07-18 20:21:19.624920125,-1.714721797893592
2019-09-18,0.046875,0.01875,0.03,0.04,0.04,0.07,0.065,0.075,0.075,2019.7169327824083,2019-09-19 16:19:52.226028814,-2.044690956550033
2019-10-30,-0.02025,-0.0025,-0.0225,-0.005,0.01,-0.01,-0.0025,-0.005,-0.015,2019.813754637706,2019-10-25 00:29:26.254699483,-1.935821518956231
2019-12-11,0.0,0.0,-0.005,0.0,-0.005,0.0025,-0.005,-0.01,-0.02,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2020-01-29,0.01,0.0025,0.01,0.01,0.005,0.0,-0.01,-0.02,-0.02,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2020-03-03,-0.485066964,-0.365,-0.3,-0.22,-0.1925,-0.34375,-0.205,-0.22,-0.23,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2020-04-29,-0.0275,-0.0025,-0.0275,-0.025,-0.02,0.005,-0.005,-0.01,0.0,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2020-06-10,0.0,0.0,0.0,0.0,0.005,-0.0025,-0.005,-0.005,-0.005,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2020-07-29,0.005,0.0,0.005,0.005,0.0,0.0,-0.015,-0.005,-0.005,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2020-09-16,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2020-11-05,0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.005,0.0,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2020-12-16,0.0,0.0,0.0,0.0,0.0,-0.005,-0.005,0.0,0.0,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2021-01-27,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.005,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2021-03-17,-0.011071429,-0.005,-0.01,-0.01,-0.01,-0.01,-0.01,-0.015,-0.01,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2021-04-28,-0.01,0.0,-0.01,-0.0075,-0.01,-0.005,-0.0025,-0.005,-0.01,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2021-06-16,0.026785714,0.0125,0.02,0.0125,0.005,0.01,0.015,0.015,0.03,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2021-07-28,-0.005,0.0,-0.005,0.0,-0.005,-0.005,-0.005,0.0,0.0,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2021-09-22,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.015,0.025,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2021-11-03,0.0,0.0,-0.005,-0.005,0.0,-0.0025,0.005,0.01,0.0,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2021-12-15,-0.00484375,-0.0025,-0.005,-0.01,0.01,0.02,0.04,0.035,0.03,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2022-01-26,-0.005,-0.0025,-0.005,0.02,0.045,0.08,0.11,0.125,0.14,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2022-03-16,-0.020666667,-0.01,-0.015,-0.03,-0.02,0.02,0.05,0.065,0.06,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2022-05-04,-0.017222222,-0.015,-0.045,-0.075,-0.11,-0.095,-0.15,-0.17,-0.18,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2022-06-15,0.12162,0.06625,0.145,0.115,0.1,0.065,-0.055,-0.04,-0.06,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2022-07-27,-0.015,0.0,-0.015,-0.025,-0.045,-0.055,-0.1,-0.125,-0.105,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2022-09-21,-0.025,-0.0075,-0.03,-0.03,0.01,0.06,0.085,0.105,0.095,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2022-11-02,-0.002678571,-0.0025,-0.01,-0.015,0.015,0.0,0.06,0.105,0.13,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2022-12-14,-0.002279412,-0.00125,0.0025,0.0,0.005,0.0,0.045,0.07,0.075,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2023-02-01,-0.007777778,-0.0075,-0.01,-0.01,-0.025,-0.04,-0.065,-0.115,-0.155,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2023-03-22,0.034444444,0.01,0.035,0.01,-0.0075,-0.04,-0.09,-0.135,-0.205,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2023-05-03,0.011071429,0.01,0.02,0.01,0.01,0.005,-0.015,-0.035,-0.055,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2023-06-14,-0.0140625,-0.0075,-0.015,0.0,0.01,-0.01,0.05,0.125,0.16,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2023-07-26,0.005,0.0025,0.005,0.0025,0.005,-0.015,-0.035,-0.05,-0.065,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2023-09-20,0.0,0.0,0.0,0.005,0.02,0.03,0.07,0.1,0.125,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2023-11-01,-0.002586207,-0.0025,-0.02,-0.03,-0.04,-0.035,-0.055,-0.075,-0.09,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2023-12-13,-0.004305556,-0.0025,0.0,-0.025,-0.05,-0.0125,-0.135,-0.22,-0.255,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2024-01-31,0.0025,0.0,0.0025,0.0225,0.05,0.045,0.035,0.03,0.025,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2024-03-20,-0.007045455,-0.0025,-0.005,-0.01,-0.025,-0.045,-0.075,-0.08,-0.075,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2024-05-01,0.0,0.0,-0.005,-0.005,-0.005,-0.01,-0.03,-0.055,-0.0725,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2024-06-12,0.0,0.0,0.005,0.015,0.025,0.0075,0.03,0.06,0.07,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2024-07-31,0.0,0.0,0.0,-0.01,-0.025,-0.02,-0.06,-0.075,-0.095,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2024-09-18,-0.11875,-0.0475,-0.11,-0.095,-0.09,-0.08,-0.07,-0.045,-0.04,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2024-11-07,0.0,0.0,0.0,-0.01,0.01,0.005,0.015,0.02,0.015,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2024-12-18,-0.011923077,-0.005,-0.01,0.02,0.03,0.06,0.115,0.15,0.17,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2025-01-29,0.005,0.0,0.005,0.01,0.025,0.015,0.01,0.005,-0.005,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2025-03-19,0.0,0.0,0.005,-0.01,-0.015,-0.035,-0.075,-0.105,-0.125,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2025-05-07,0.0,0.0,0.0025,0.01,0.01,0.0,-0.005,-0.005,-0.015,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2025-06-18,0.00625,0.0025,0.005,0.005,0.0,-0.01,-0.025,-0.01,-0.005,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2025-07-30,0.005,0.0,0.005,0.02,0.045,0.055,0.08,0.08,0.06,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2025-09-17,0.011538462,0.005,0.01,-0.025,-0.025,-0.03,-0.025,-0.015,-0.015,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2025-10-29,0.03,0.0,0.03,0.065,0.085,0.11,0.115,0.095,0.08,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
2025-12-10,-0.003690476,-0.0025,0.0,-0.005,-0.01,-0.0125,-0.035,-0.045,-0.04,2019.9729956650124,2019-12-22 03:26:31.291830312,-1.6196661066494096
